Gene,disease_name,evidence_level,Typical inheritance,Penetrance,pediatric_onset,babyseq_category,meets_ngsr,Reason for BabySeq category,Pediatric disease gene in Bell 2011,pubmed_ids,iba_panel,Reviewed,evidence_score,penetrance_score,category_score,inheritance_code,is_pediatric,is_category_a,panel_SEIZ,panel_HYPOTO,panel_DERM,panel_HL,panel_CHD,panel_CM,panel_IEM,panel_REN,panel_PULM,panel_AN_TH,panel_SK,panel_COND,panel_THYR,actionability_index
ETFDH,Glutaric acidemia IIC,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17584774, 21347544, 1430199, 12359134,  24357026","IEM,GLY, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
ETHE1,Ethylmalonic encephalopathy,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"20978941, 14732903, 16183799, 18593870","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
EVC,Ellis-van Creveld syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10700184, 23220543, 19810119, 17024374",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
EVC2,Ellis-van Creveld syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"23220543, 19810119, 17024374",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
EXT1,"Exostoses, multiple, type 1",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"77726168, 8317501,  11432960, 7550340, 16879194, 16088908, 9463333, 11432960, 15586175","SK, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0
EXT2,"Exostoses, multiple, type 2",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9463333, 15586175, 8894688, 24532482, 10480354","SK, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0
EYA1,Branchiootorenal syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19206155, 12404110, 18220287, 23840632, 9361030, 15146463","HL, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0
EYA4,"Deafness, autosomal dominant",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11159937, 17568404","HL, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.75
EZH2,Weaver syndrome 2,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22177091, 22190405, 24214728",GLY,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
F11,Factor XI deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"3369441, 10606881,  12586617","THROM, AN_TH",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
F2,Prothrombin deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"1334372, 1421398, 16543981, 11154146, 10651742 ",THROM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
F8,Hemophilia A,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15741993, 11857744, 3131627, 16551972",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
F9,Hemophilia B,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9556658, 5420360, 7937052, 10874302, 15086324, 15921378, 8594556","THROM, AN_TH",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FAH,"Tyrosinemia, type I",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11209059, 15759101, 8829657, 8557261, 9633815, 23430822","BIL, THROM, IEM, GLY, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0
FAM126A,Hypomyelination and congenital cataract,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17683097, 21911699, 16951682, 23998934, 22749724","SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.75
FAM161A,Retinal dystrophy,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20705279, 20705278, 24520187, 23591405, 22581970, 26352687, 26246154",,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
FAM20C,Osteosclerotic bone dysplasia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17924334, 19250384,  20825432","SK, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75
FAM58A,Syndactyly - telecanthus - anogenital and renal malformations,Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18297069, 20848651, 25845904, 26882209",REN,Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75
FANCA,Fanconi anaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15790592, 15522956, 21273304, 10094191, 9371798,  15643609",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FANCB,Fanconi anaemia,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15502827, 23613520, 22778927, 16679491",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FANCC,Fanconi anaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8128956, 16429406, 8844212, 1574115, 7689011, 8103176, 17924555",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FANCD2,Fanconi anaemia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17436244, 11239453, 25703294",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FANCG,Fanconi anaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12552564, 11093276, 24584348, 9806548 ",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FANCI,Fanconi anaemia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17452773, 17460694,  22720145",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FBLN5,Cutis laxa,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19401719, 12189163, 17035250","PULM, HYPOTO, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.75
FBN1,Marfan's syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22461464, 17568394, 14695540, 11700157, 19012347","PULM, SK, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1.0
FBN2,Contractural arachnodactyly,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10797416, 11754102, 19006240, ","CHD, HYPOTO, SK, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.75
FGA,Afibrinogenaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10891444, 11354637, 17295221, 11739173","AN_TH, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
FGB,Afibrinogenaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10666208, 12393540, 12161363, 17393016",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FGD1,Aarskog-Scott syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20082460, 11093277, 14560308, 16688726","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGD4,Charcot-Marie-Tooth disease,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"175649172, 17564959, 19332693, 17564972, 22734899",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
FGF3,"Deafness, congenital with inner ear agenesis, microtia, and microdontia",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18701883, 21480479,  21306635,  17236138 ",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
FGFR1,Kallmann syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7874169, 12627230, 18985070, 16882753 , 17154279",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Pfeiffer syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"7719345, 9475591,  9150725, 7719333, 11781872, 7795583, 10394936",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Apert syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7719344,  9700203, 13801313, 7645606, 9973282",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Crouzon syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10712195, 20635358, 7874170, 7581378, 9152842, 7987400, 8956050",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Beare-Stevenson cutis gyrata syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8696350, 19610084, 23754559",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
FGFR2,Jackson-Weiss syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7874170, 7806229, 8644708, 16418739",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
FGFR3,Achondroplasia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16140722, 20081435, 19215249, 7913883, 10360392, 10360393","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Hypochondroplasia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7670477, 9450868, 10360393, 16912704, 18328977, 8589686","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Crouzon syndrome with acanthosis nigricans,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11426459, 8880573, 7493034","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Thanatophoric dysplasia type 1,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"2596513, 8589699, 9677066","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Muenke syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9042914, 9279753, 15241680","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGG,Afibrinogenaemia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10891444, 11354637, 23560673, 26278915",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FH,Fumarase deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9635293, 11865300, 23612258 , 16510303","IEM, GLY, SEIZ, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0
FHL1,Emery-Dreifuss muscular dystrophy,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19716112,  19687455",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
FKRP,"Muscular dystrophy, limb girdle 2I",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"14523375, 1266624, 1660437, 14647208, 17994539","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FKRP,Muscle-eye-brain disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15121789, 11320179, 18752264, 24139536, 19299310 ","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FKTN,"Muscular dystrophy, Fukuyama",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17878207, 10545611, 20620061, 9690476, 15833426","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FKTN,Congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"14627679, 10545611, 17878207, 20961758","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FLCN,Birt-Hogg-Dube syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18505456, 15657874, 20413710, 15852235","PULM, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
FLNA,Otopalatodigital spectrum disorder,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"1733165, 16596676","BOW, CHD, SK, SEIZ, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1.0
FOXC1,Axenfeld-Rieger syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17197537, 12210347","CHD, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0
FOXC2,"Lymphoedema, primary",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19760751, 12114478, 22768468, 11694548, 11371511, 22768468, 24167460",,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
FOXF1,Alveolar capillary dysplasia with misalignment of pulmonary veins,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19500772, 23505205, 23034409, 15520767, 24842713","PULM, CHD, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
FOXP3,IPEX syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11137993, 14671208, 11768393, 16617117, 16630773, 26748374, 26009232","THYR, AN_TH, BOW",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
FRAS1,Fraser syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17163535,  12766769,  16894541",REN,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75
FTL,Neuroferritinopathy,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19176363, 7669675, 24825732, 25832658, 24907184, 15099026, 18755684, 27158664, 18854324, 15835264",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
FUCA1,Fucosidosis,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"2012122,  7095811, 10094192","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
FXN,Friedreich ataxia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7397485, 2899844, 10830915, 9259271, 8596916,  21830088, 21745819",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
G6PC,Glycogen storage disease Ia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10447271, 10612834, 8733042, 7573034, 11058903","IEM, GLY, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
G6PC3,"Neutropaenia, congenital",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"19118303, 20799326,  22050868, 22469094, 21264919 ",,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
G6PD,Glucose-6-phosphate dehydrogenase deficiency,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"7949118,  9427729, 2503817, 3393536, 19594365, 2572288, 1999409, 9410474","BIL, AN_TH, IEM",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
GAA,Glycogen storage disease II,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15985590, 2403755, 18425781, 14695532, 22644586, 16917947 ","IEM, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
GALC,Krabbe disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8940268, 9272171, 7581365, 20886637, 16607461","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
GALK1,Galactokinase deficiency with cataracts,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12705493, 10521295, 10570908, 17517531, 10790206",IEM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
GALNS,Mucopolysaccharidosis IVA,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9298823, 15241807, 7795586, 7668283, 9375852, 9521421, 16287098, 25252036","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
GALT,Galactosaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"6262213, 10408771, 17041746, 15841485, 1427861","BIL, IEM, GLY",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
GAN,Giant axonal neuropathy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11062483, 12655563, 14718689, 17587580, 23890932","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
GATA1,Dyserythropoietic anemia with thrombocytopenia,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11809723, 10700180, 16103636, 20922527, 25232504, 23704091, 25421114, 27342114, 23971719, 26713410","AN_TH, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.75
GATA4,Congenital heart defects,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12845333, 15863664, 18055909, 18672102,  24482639 ","COND, CHD",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
GBA,Gaucher disease 1,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"18338393, 2495719, 9516376 , 16185900, 8118460, 11783951, 24022302, 1558964, 17427031","BIL, AN_TH, IEM, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0
GBE1,Glycogen storage disease IV,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15452297, 15019703, 17662246, 8613547, 20058079",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
GCDH,"Glutaricaciduria, type I",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8139602, 8552212, 12888985, 9711871, 10960496, 9600243, 10699052 ","IEM, GLY",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
GCK,"Hyperinsulinemic hypoglycemia, familial",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21454522, 12941786, 19336674, 11508276","GLY, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
GDAP1,Charcot-Marie-Tooth disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11166163,  15805163, 14561495, 12868504, 15944907, 21692914, 12566285",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
GFAP,Alexander disease,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11138011, 15732097, 12034785, 12368989,  21822933, 11567214,  18684770, 21917775","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
GFM1,Combined oxidative phosphorylation deficiency 1,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15537906, 16632485,  21986555,  22277967, 21119709, 17160893,  23430926","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
GFPT1,"Congenital myasthenic syndrome, limb-girdle",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21310273, 23794683 ,  22987706",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
GIPC3,Hearing loss,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21326233, 21660509",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
GJA1,Oculodentodigital dysplasia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12457340, 19338053, 15108203","HL, CHD, SEIZ, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0
GJB1,Charcot-Marie-Tooth neuropathy,Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"1674715, 17353473, 9361298, 7477983,  9187667, 8266101, 9633821, 8829637",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
GJB2,Deafness,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15994881, 21776002, 18656178, 17041943","HL, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0
