Gene,disease_name,evidence_level,Typical inheritance,Penetrance,pediatric_onset,babyseq_category,meets_ngsr,Reason for BabySeq category,Pediatric disease gene in Bell 2011,pubmed_ids,iba_panel,Reviewed,evidence_score,penetrance_score,category_score,inheritance_code,is_pediatric,is_category_a,panel_SEIZ,panel_HYPOTO,panel_DERM,panel_HL,panel_CHD,panel_CM,panel_IEM,panel_REN,panel_PULM,panel_AN_TH,panel_SK,panel_COND,panel_THYR,actionability_index
FAM161A,Retinal dystrophy,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20705279, 20705278, 24520187, 23591405, 22581970, 26352687, 26246154",,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
FAM20C,Osteosclerotic bone dysplasia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17924334, 19250384,  20825432","SK, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75
FAM58A,Syndactyly - telecanthus - anogenital and renal malformations,Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18297069, 20848651, 25845904, 26882209",REN,Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75
FANCA,Fanconi anaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15790592, 15522956, 21273304, 10094191, 9371798,  15643609",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FANCB,Fanconi anaemia,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15502827, 23613520, 22778927, 16679491",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FANCC,Fanconi anaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8128956, 16429406, 8844212, 1574115, 7689011, 8103176, 17924555",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FANCD2,Fanconi anaemia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17436244, 11239453, 25703294",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FANCE,Fanconi anaemia,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"11001585, 17924555",AN_TH,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14166666666666666
FANCF,Fanconi anaemia,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"10615118, 16084127, 26033879",AN_TH,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14166666666666666
FANCG,Fanconi anaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12552564, 11093276, 24584348, 9806548 ",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FANCI,Fanconi anaemia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17452773, 17460694,  22720145",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FANCL,Fanconi anaemia,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"23613520, 25754594, 19405097, 22720145, 21279724, 26740942, 27041517",AN_TH,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14166666666666666
FANCM,Fanconi anaemia,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"16116422, 21681190, 26740942",AN_TH,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041666666666666664
FBLN5,Age-related macular degeneration,Moderate,AD,MODERATE (B),No,C,0,"Adult-onset, moderate evidence, moderate penetrance",Y,"15269314, 20007835 , 20599547, 16652333","PULM, HYPOTO",Sept 2016 - Oct 2016,2.0,0.4,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06666666666666667
FBLN5,Cutis laxa,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19401719, 12189163, 17035250","PULM, HYPOTO, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.75
FBN1,Marfan's syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22461464, 17568394, 14695540, 11700157, 19012347","PULM, SK, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1.0
FBN1,"Weill-Marchesani syndrome 2, dominant",Moderate,AD,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"12525539, 17718856, 12525539, 24793577, 25142510 ","PULM, SK, HYPOTO, DERM",Sept 2016 - Oct 2016,2.0,0.85,1.0,1.0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.14166666666666666
FBN1,Shprintzen-Goldberg syndrome,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"8563763, 16333834, 19293843 ","PULM, SK, HYPOTO, DERM",Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.041666666666666664
FBN2,Contractural arachnodactyly,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10797416, 11754102, 19006240, ","CHD, HYPOTO, SK, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.75
FGA,Afibrinogenaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10891444, 11354637, 17295221, 11739173","AN_TH, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
FGB,Afibrinogenaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10666208, 12393540, 12161363, 17393016",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
FGD1,Aarskog-Scott syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20082460, 11093277, 14560308, 16688726","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGD4,Charcot-Marie-Tooth disease,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"175649172, 17564959, 19332693, 17564972, 22734899",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
FGF3,"Deafness, congenital with inner ear agenesis, microtia, and microdontia",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18701883, 21480479,  21306635,  17236138 ",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
FGFR1,Kallmann syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7874169, 12627230, 18985070, 16882753 , 17154279",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Pfeiffer syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"7719345, 9475591,  9150725, 7719333, 11781872, 7795583, 10394936",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Apert syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7719344,  9700203, 13801313, 7645606, 9973282",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Crouzon syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10712195, 20635358, 7874170, 7581378, 9152842, 7987400, 8956050",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR2,Beare-Stevenson cutis gyrata syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8696350, 19610084, 23754559",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
FGFR2,Jackson-Weiss syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7874170, 7806229, 8644708, 16418739",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
FGFR3,Achondroplasia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16140722, 20081435, 19215249, 7913883, 10360392, 10360393","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Hypochondroplasia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7670477, 9450868, 10360393, 16912704, 18328977, 8589686","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Crouzon syndrome with acanthosis nigricans,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11426459, 8880573, 7493034","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Thanatophoric dysplasia type 1,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"2596513, 8589699, 9677066","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,Muenke syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9042914, 9279753, 15241680","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
FGFR3,CATSHL syndrome,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"17033969, 27139183","SK, SEIZ",Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.041666666666666664
FGFR3,LADD syndrome,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"16501574, 1415342","SK, SEIZ",Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.041666666666666664
FGG,Afibrinogenaemia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10891444, 11354637, 23560673, 26278915",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
FH,Leiomyomatosis and renal cell cancer,Definitive,AD,MODERATE (A),No,C,0,"Adult-onset, Not actionable in childhood",,"16597677, 20618355, 12772087, 15937070, 21398687","IEM, GLY, SEIZ, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,0.6,1.0,1.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.19999999999999998
FH,Fumarase deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9635293, 11865300, 23612258 , 16510303","IEM, GLY, SEIZ, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0
FHL1,Myofibrillar myopathy,Limited,XLR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"18274675, 22094483 ",HYPOTO,Sept 2016 - Oct 2016,1.0,0.5,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
FHL1,Emery-Dreifuss muscular dystrophy,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19716112,  19687455",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
FHL2,"Cardiomyopathy, hypertrophic",Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,25358972,CM,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.041666666666666664
FKBPL,Infertility,Limited,AD,UNKNOWN,No,C,0,Limited evidence for gene's role in disease,,20210997,,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
FKRP,"Muscular dystrophy, limb girdle 2I",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"14523375, 1266624, 1660437, 14647208, 17994539","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FKRP,Muscle-eye-brain disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15121789, 11320179, 18752264, 24139536, 19299310 ","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FKTN,"Muscular dystrophy, Fukuyama",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17878207, 10545611, 20620061, 9690476, 15833426","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FKTN,Congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"14627679, 10545611, 17878207, 20961758","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
FLCN,Birt-Hogg-Dube syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18505456, 15657874, 20413710, 15852235","PULM, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
FLG,Ichthyosis vulgaris,Strong,AD,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"16444271, 19037238, 17417636,  19183181",DERM,Sept 2016 - Oct 2016,3.0,0.6,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15
FLNA,Otopalatodigital spectrum disorder,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"1733165, 16596676","BOW, CHD, SK, SEIZ, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1.0
FLNC,Myofibrillar myopathy,Moderate,AD,HIGH (B),No,C,0,"Adult-onset, moderate evidence",,"19050726, 14711882, 1592907, 22806379, 25617006 ","CM, COND, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.14166666666666666
FMO3,Trimethylaminuria,Definitive,AR,HIGH (A),Yes,C,0,Non-disease phenotype,,"9398858, 9536088, 10479479, 23791655, 16600650, 16601883",,Sept 2016 - Oct 2016,4.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
FOXC1,Axenfeld-Rieger syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17197537, 12210347","CHD, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0
FOXC2,"Lymphoedema, primary",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19760751, 12114478, 22768468, 11694548, 11371511, 22768468, 24167460",,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
FOXE1,Bamforth-Lazarus syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"12165566, 16882747, 9697705, 20094846","THYR, IEM",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.14166666666666666
FOXF1,Alveolar capillary dysplasia with misalignment of pulmonary veins,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19500772, 23505205, 23034409, 15520767, 24842713","PULM, CHD, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
FOXF2,Disorders of sex development with cleft palate,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,19276632,,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
FOXH1,Congenital heart defects,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"18538293, 19933292, 19525021","CHD, SEIZ",Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.041666666666666664
FOXN1,Congenital alopecia with T-cell immunodeficiency,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,Y,"10206641, 8911612, 22590644, 20978268, 21507891, 25173801, 20978268",DERM,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
FOXP3,IPEX syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11137993, 14671208, 11768393, 16617117, 16630773, 26748374, 26009232","THYR, AN_TH, BOW",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
FRAS1,Fraser syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17163535,  12766769,  16894541",REN,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75
FREM1,Manitoba oculotrichoanal syndrome,Strong,AR,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"21507892, 19732862, 23112756",REN,Sept 2016 - Oct 2016,3.0,0.6,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15
FREM2,Fraser syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,Y,"18203166, 16894541, 26552811",REN,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14166666666666666
FSCN2,Retinitis pigmentosa,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,24265693,,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
FTCD,Glutamate formiminotransferase deficiency,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,12815595,IEM,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.041666666666666664
FTL,Neuroferritinopathy,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19176363, 7669675, 24825732, 25832658, 24907184, 15099026, 18755684, 27158664, 18854324, 15835264",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
FUCA1,Fucosidosis,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"2012122,  7095811, 10094192","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
FXN,Friedreich ataxia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7397485, 2899844, 10830915, 9259271, 8596916,  21830088, 21745819",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
G6PC,Glycogen storage disease Ia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10447271, 10612834, 8733042, 7573034, 11058903","IEM, GLY, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
G6PC3,"Neutropaenia, congenital",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"19118303, 20799326,  22050868, 22469094, 21264919 ",,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
G6PD,Glucose-6-phosphate dehydrogenase deficiency,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"7949118,  9427729, 2503817, 3393536, 19594365, 2572288, 1999409, 9410474","BIL, AN_TH, IEM",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
GAA,Glycogen storage disease II,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15985590, 2403755, 18425781, 14695532, 22644586, 16917947 ","IEM, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
GABRA1,"Epilepsy, idiopathic generalised",Strong,AD,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"11992121, 21703448, 22190369, 21714819, 23934111  ",SEIZ,Sept 2016 - Oct 2016,3.0,0.6,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15
GABRG2,"Epilepsy, childhood absence with febrile seizure",Definitive,AD,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"11748509, 11326274, 12117362, 16860540, 11326275, 16550559",SEIZ,Sept 2016 - Oct 2016,4.0,0.6,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998
GALC,Krabbe disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8940268, 9272171, 7581365, 20886637, 16607461","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
GALK1,Galactokinase deficiency with cataracts,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12705493, 10521295, 10570908, 17517531, 10790206",IEM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
GALNS,Mucopolysaccharidosis IVA,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9298823, 15241807, 7795586, 7668283, 9375852, 9521421, 16287098, 25252036","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
GALT,Galactosaemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"6262213, 10408771, 17041746, 15841485, 1427861","BIL, IEM, GLY",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
GAN,Giant axonal neuropathy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11062483, 12655563, 14718689, 17587580, 23890932","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
GATA1,"Porphyria, congenital erythropoietic",Limited,XLR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,Y,"17148589, 25251786","AN_TH, DERM",Sept 2016 - Oct 2016,1.0,0.5,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.041666666666666664
GATA1,Dyserythropoietic anemia with thrombocytopenia,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11809723, 10700180, 16103636, 20922527, 25232504, 23704091, 25421114, 27342114, 23971719, 26713410","AN_TH, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.75
GATA4,Congenital heart defects,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12845333, 15863664, 18055909, 18672102,  24482639 ","COND, CHD",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
GATA5,Familial atrial fibrillation,Moderate,AD,MODERATE (B),No,C,0,"Moderate evidence, Actionable in childhood",,"23295592, 23175127, 22483626","COND, CHD",Sept 2016 - Oct 2016,2.0,0.4,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.06666666666666667
GATA6,Atrial fibrillation,Limited,AD,UNKNOWN,No,C,0,Limited evidence for gene's role in disease,,"22750565, 22257684, 22824924","COND, CHD",Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.041666666666666664
GATAD1,"Cardiomyopathy, dilated, 2B",Limited,AR,UNKNOWN,No,C,0,Limited evidence for gene's role in disease,,21965549,CM,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.041666666666666664
